评论者id,简介,学校id,类型,最高学历,关注数,粉丝数,贴子数,回复数,评论数,学习时长
1145800298,,,1,,0,0,0,209,0,6934
1398065240,,,2,,0,0,2,75,0,7598
1386549315,,,2,0,0,1,7,74,1,4487
1405236652,,,1,,0,0,10,156,2,5936
1397887989,,,1,5,0,0,0,34,0,4902
1395958664,,,1,0,0,0,1,44,0,2463
1150130168,,,1,3,0,0,0,52,0,10700
1396202400,,,1,3,0,0,0,22,0,5709
1031682968,,,1,5,0,0,2,100,0,12802
1386768490,,,1,5,1,0,1,333,0,287083
1406085854,,,1,5,0,0,0,0,0,6364
1014520415,"2020年6月份获奖学金。
书山流连，学海徜徉。
心理学爱好者。
关注哲学，文学，写作，教育，成长，
金融、信息技术，银行，法律、风险、内控。
探索女性、情感，家庭，幸福，健康、中医知识。",,2,0,31,7,0,13,4,71006
1026974295,就是瞎学,,1,5,0,0,0,20,1,3061
1409119054,,,1,5,0,0,0,21,0,17828
7764094,,,2,0,0,0,7,108,16,15182
7764094,,,2,0,0,0,7,108,16,15182
1398782064,,,1,,0,0,0,10,0,7257
1389792515,,,1,0,1,0,10,131,0,7896
1411398023,,,1,,0,0,0,1,0,1909
1404800503,,,2,,0,0,1,0,0,5798
1405413393,,,2,,0,0,0,0,0,2017
1396326669,,,1,6,2,0,1,34,0,6188
1387115016,,,1,,1,0,11,114,0,1834
1410173066,,,2,,0,0,0,0,0,293
1406838100,,,,,0,0,0,0,0,1539
1411405839,,,,,0,0,0,0,0,487
1411413205,,,,,0,0,0,0,0,30
1026536308,,,2,5,0,0,0,0,0,2960
1411038384,你所见即是我，好坏我不反驳,,1,0,0,0,0,0,0,104
1404693897,,,2,,0,0,1,47,0,6021
1409883776,,,2,,1,0,0,5,0,1431
1025494008,,,1,0,0,0,0,123,0,4566
1023923318,,,1,5,1,0,0,1,0,781
1404213828,,,1,5,0,0,0,0,0,1286
1401876294,,,1,5,3,0,0,85,0,14606
1025169140,,,2,,0,0,4,213,0,3324
1395921903,知识海洋，扬帆起航,,2,0,0,0,8,77,1,3005
1410473176,,,2,,0,0,0,10,0,426
1392544171,章老在奋斗,,2,0,0,0,3,88,10,7881
1146105143,,,1,0,0,0,1,41,0,3831
1404661448,1987毕业于聊城师范学院你，现在清泉中学任教,,2,,0,0,14,76,4,3347
1024676269,我是一名 中学教师。,,2,,0,0,2,378,0,5474
1397696953,,,1,3,0,0,1,2,0,330
1385489286,,,2,0,0,0,0,60,0,2544
1147347156,中学教师,,2,,0,0,22,1150,54,6587
10578740,,,1,5,0,0,0,15,0,181
1150852904,笑看云卷云舒，坐饮清茶烈酒。,,1,5,0,0,0,2,0,3549
1143137178,是故学然后知不足,,2,0,2,3,8,54,0,16482
12548717,,,1,5,0,0,0,22,0,8784
1410192417,,,,,0,0,0,0,0,17
1409665654,,,1,0,0,0,0,0,0,1339
5789817,,,2,5,1,0,0,155,0,12289
1408881913,,,2,0,0,0,3,1,0,10699
1404626655,,,2,,0,0,5,49,0,2606
1404694385,,,2,,0,0,10,81,2,3703
1138593853,,,2,,2,1,9,321,0,32761
1386172505,学习改变认知,,2,0,5,1,1,32,0,3915
1409991904,,,1,4,0,0,0,0,0,116
1025114577,嘉兴职业技术学院汽车专业教师,,2,,0,0,6,35,46,446
1404534882,,,2,,0,0,17,40,0,9341
1141524650,,,1,0,1,0,1,2,0,4523
1407822986,,,1,0,0,0,1,137,0,11766
1390367071,,,2,0,1,0,5,18,0,2358
1404844311,,,2,,0,0,2,3,0,11140
1404794091,,,2,0,0,0,4,7,1,6630
1401239879,国家心理咨询师三级，心理学爱好者,,2,,2,2,253,358,2,10810
1404636245,1995年7月毕业于山东省临清师范学校，1995年-至今在山东省冠县清水镇从事教育工作。,,2,,0,0,1,23,1,3971
1408400605,,,1,5,0,0,0,7,0,5200
1397886155,,,2,,1,0,0,13,0,1588
1401312851,,,1,5,1,0,1,17,0,18048
1406775575,君子之交淡如水，小人之交甘若醴,,1,5,0,1,7,58,3,3329
1386045466,,,1,,0,0,0,9,0,3150
4612197,,,1,0,1,1,5,316,0,21988
1022830346,,,2,,0,0,0,72,2,6996
1388735174,爱笑,,1,4,3,0,0,11,0,5634
1390292415,,,2,,1,0,0,5,0,443
1136935345,,,2,0,2,0,1,149,0,47821
1409433667,,,2,,0,0,0,0,0,94
1405245033,一个相当心理咨询师的程序员,,1,0,0,0,0,6,0,2149
1407035215,,,2,0,0,0,1,5,2,2567
1396955131,,,2,,0,0,0,65,1,4537
1148003812,,,2,,0,0,1,7,0,762
1144923044,,,2,,0,0,8,43,2,5627
1383522393,,,1,5,4,3,17,406,140,33126
1408647148,,,,,0,0,0,1,0,169
1408989715,,,,,0,0,0,0,0,348
1384843225,,,1,4,0,0,3,0,0,6621
1389371806,,,1,3,0,0,0,0,0,573
1405458285,,,1,0,1,0,0,15,0,6950
1139720685,一个持续不断的学习思考者，一个努力把生活过成艺术的人！,,1,7,112,17,38,1734,37,215090
1146864768,,,1,4,0,0,0,1,0,2192
1014729013,了解自己，成为自己，只做无与伦比的自己！,,1,0,0,0,0,0,0,374
2006546,,,3,0,2,2,11,205,10,9669
1139983085,,,1,5,0,0,0,0,0,1747
1390361699,,,1,5,0,0,0,0,0,0
1396429805,,,1,0,1,1,5,116,11,14326
5432843,..单通道网路.配置一般...,,1,5,0,0,16,71,16,21668
1143986811,,,1,5,2,0,0,62,0,7970
1138927042,,,1,0,2,0,0,11,0,10935
1397620629,,,1,5,0,0,6,21,0,174
1395637123,我要努力努力，向着未来，向人类更好的明天进发！,,1,5,1,0,0,1,0,1768
1390689990,,,2,,0,0,0,4,0,675
1147215243,湖北师范大学 2018级学生,,1,5,0,0,0,0,0,7878
1390810959,,,,,0,0,0,0,0,128
1151609308,,,3,,0,0,0,0,0,2302
1024212230,,,1,0,0,0,1,3,0,1501
1023872765,给时光以生命，而不是给生命以时光,,1,5,1,0,12,41,1,4048
1145781496,,,1,3,2,0,0,74,0,15387
1384943605,,,1,0,0,0,0,0,0,8610
1025259968,,,2,,0,0,0,67,1,2166
1148887364,教师发展中心信息技术应用研训员，社区教育专职教师。,,2,,0,0,0,4,0,797
1032697689,,,,,0,0,0,14,0,1258
1025151208,,,2,,0,0,0,46,0,740
1146173221,,,2,,0,0,0,69,0,2261
1025118557,,,2,0,0,0,0,124,0,5156
1384993115,,,,,0,0,0,0,0,2
1150756002,,,2,0,0,0,0,0,0,438
1027560642,远方的诗在等我,,1,,2,1,6,9,0,2430
1150645624,,,,,0,0,0,5,0,533
1142395493,以诚待人,,1,5,0,0,1,11,0,405
1146134432,,,1,0,0,0,0,24,0,3126
1150263469,,,1,0,0,0,0,0,0,1166
1025198461,,,2,0,0,1,0,101,1,7003
1140403529,,,1,5,0,0,0,0,0,9624
1148513692,,,1,0,0,0,1,18,0,1705
1023756529,学习无好比修仙永无止境,,2,5,1,5,20,237,7,43645
1031854348,,,1,5,0,1,0,24,0,1539
1021487199,,,2,5,0,1,1,46,0,4042
1025154554,,,2,,0,0,8,49,0,2356
1145863640,,,2,,0,0,1,26,0,2951
1147834085,我思故我在。,,1,5,6,1,0,1,0,12098
1024826842,,,2,,0,0,1,127,0,6005
1025208629,,,2,0,0,0,0,7,0,6058
5646011,,,2,,0,0,3,11,0,1403
1149313498,,,1,,0,0,0,10,0,547
1025434495,,,2,,0,0,41,365,25,20031
1144153501,小学数学教师,,2,0,0,0,0,79,0,4764
1025141851,,,2,,0,0,0,113,0,609
1023595160,,,2,0,0,0,0,68,0,7035
1142471404,是非在己，得失不论。,,2,0,0,0,0,62,0,5819
4096121,,,2,,0,0,0,110,21,960
1035663620,热爱学习，奋斗不止,,2,0,0,1,4,125,1,8766
1025386488,,,2,,0,0,0,59,0,3018
1146178790,,,1,5,1,2,1,357,0,2175
1146650073,,,2,,0,0,0,137,0,6681
1025382105,,,2,,0,0,3,91,0,3495
1145027075,,,2,,0,2,1,455,0,66055
1029011067,开始的路，就不叫远方。,,2,,7,1,0,25,3,4388
1025110295,,,3,0,0,0,0,90,0,6648
1024928703,,,2,0,0,0,5,280,0,4057
1146029646,,,2,,0,0,0,121,0,6551
6240667,,,1,4,2,0,1,20,0,535
1149685314,聊城市东昌府区光明小学 小学教师,,2,,0,0,3,112,0,3720
1149911349,,,3,,0,0,1,20,0,1874
1019653743,我愿意象茶一样，把苦涩留在心里，散发出来的都是清香!,,2,0,3,2,10,197,2,3594
1146822121,,,1,5,3,0,5,41,0,14437
2588200,ok,,1,0,0,0,0,0,0,62690
1025205094,,,1,0,0,0,0,84,0,2002
5656095,我叫吕建新，现任职山东聊城东昌府区光明小学，副校长，主抓业务工作。本人上进心强，凡事追求完美，这次的学习也是对我的检测和促进，以后我会更加努力做到尽善尽美。,,2,,0,0,8,129,8,2938
7263553,,,2,,0,0,1,25,0,5428
1145642817,,,1,5,0,0,0,10,0,535
5206518,一名学着与孩子一起成长的老师&母亲！,,2,0,2,0,2,36,0,3972
1149102899,我们虽然左右不了时间的长度但我们可以改变时间的宽度,,2,0,0,0,6,74,15,3844
1137369856,,,2,0,0,18,10,6209,4,482780
1031310845,,,1,5,1,1,2,127,1,15504
1200336,伤口是阳光照进身体的地方,,1,0,0,0,2,44,0,6692
12346131,,,2,0,1,1,2,99,0,5561
1033761511,我是一位2017年9月新入职的小学语文教师。渴望成长，需要与学生相处，管理学生以及教学的方法。希望我珍贵的青春流到教育的土壤上能滋润出美丽的花朵。,,2,0,0,0,1,42,2,4143
1140061151,电话啊120不知道吗！不见，后会无期。,,1,4,106,4,0,0,0,9917
1149182880,,,1,5,0,0,2,14,0,333
11080339,,,1,,0,1,10,318,0,5105
1148906802,,,1,,0,0,1,2,0,997
1032023960,,,2,0,0,0,0,301,0,26968
11053611,,,2,,1,1,29,318,7,4944
2759284,曾在昆明医科大学附属医院学习工作，热爱运动和思考，喜欢关注时事。,,2,5,2,1,25,1139,136,5567
1143152349,,,3,,0,0,0,0,0,170
1028688465,,,2,,2,0,6,254,24,4747
1025199406,,,2,,0,0,2,59,1,7353
1031450743,,,2,,0,0,2,62,1,3344
1145703271,,,2,,0,0,0,137,1,4459
1887444,,,2,,0,1,4,11,0,638
1025335853,,,2,,0,0,6,134,0,2222
1142605858,小学语文教师,,1,0,5,2,19,92,0,5393
1148550809,,,2,,0,1,1,7,0,2951
1146047135,光明小学,,2,,0,0,0,125,0,4478
1144711276,,,1,5,1,0,2,93,0,6418
1147794277,,,2,6,0,0,0,0,0,1117
1147018311,,,1,6,0,1,0,0,0,409
1032370660,对时间的无言，对生命的目送！,,1,5,1,0,0,4,0,3305
1030306073,,,1,5,0,0,0,0,0,646
11548274,,,1,6,0,0,0,96,0,966
1029542576,,,1,5,0,0,0,16,0,252
1034799399,知足知不足，有为有不为~,,2,,0,0,1,20,1,933
1023363449,"苔花如米小
也学牡丹开",,2,,3,0,10,204,0,8793
1022938855,上海雷松信息技术有限公司,,2,1,7,7,0,264,0,7673
11300093,,,1,5,0,0,0,34,0,683
1020933896,,,3,5,1,0,0,20,0,2454
11614071,,,1,5,0,0,0,15,0,234
11885598,,,1,5,0,0,0,14,0,296
1141977814,,,1,5,2,0,0,110,0,4231
1137516808,,,1,5,0,0,0,17,0,343
1034346279,,,1,5,0,0,0,55,1,2026
1034346279,,,1,5,0,0,0,55,1,2026
1034346279,,,1,5,0,0,0,55,1,2026
1034346279,,,1,5,0,0,0,55,1,2026
1034346279,,,1,5,0,0,0,55,1,2026
11358652,,,1,,0,0,2,82,4,537
1029783114,积极向上的阳光少女,,1,5,0,0,0,11,0,138
1034350259,,,1,5,0,0,0,53,0,610
1019422001,做自己想做的事,,2,5,0,0,2,15,0,10615
1034344995,,,1,5,0,0,0,10,0,371
1030511206,,,1,4,0,0,0,17,0,332
1027397545,,,2,0,0,0,1,44,24,8178
1140346130,活到老学到老,,1,4,0,0,0,1,0,1076
1136803523,,,2,,0,0,0,26,0,2552
13023291,,,2,,0,0,0,0,0,2261
1141354101,,,,,0,0,0,0,0,0
1136257007,我是一名幼师，想从孩子内心了解孩子,,2,,0,0,2,35,0,1389
1137941277,,,1,5,0,0,0,11,0,9068
1137864199,,,2,0,0,0,3,27,0,763
1029805696,,,1,5,0,0,0,30,0,474
1136778199,我是一名幼儿教师，在岗位上已经工作三年，我热爱我的职业，喜欢我的孩子。,,1,0,0,0,3,106,0,6497
1136771281,做最努力的自己！,,2,0,1,0,0,59,0,3934
1021113909,,,1,5,0,0,0,16,0,1185
1030715858,,,1,5,0,0,0,1,0,1789
1029750376,,,1,5,0,0,0,12,0,2092
1138482393,,,2,,0,0,0,0,0,414
1138526289,,,1,,0,0,5,37,0,468
12596657,,,2,0,5,2,14,260,6,14738
1025761927,,,1,5,0,0,0,17,0,1110
1136622503,,,1,5,0,0,0,50,0,2095
1137300971,,,1,5,0,0,0,10,0,324
1138861380,,,1,5,0,0,0,41,0,1207
1027919248,,,2,5,0,0,0,0,0,4246
11806155,,,1,,0,0,1,46,1,3752
1034294549,看不惯的好多现象现在也能见怪不怪了，原来我老了!,,1,0,0,0,9,61,0,1640
8045728,La Di La Di La a,,3,4,2,0,0,0,0,7473
1135896234,,,2,,0,0,0,38,0,2719
1034350163,,,1,5,0,0,3,56,0,2129
1027978901,,,1,0,5,3,4,153,54,9200
1029097568,,,3,0,0,0,6,42,0,2218
2044357,,,2,,1,1,4,185,2,3181
1136781026,,,2,0,0,0,1,87,0,2720
1020039063,这位同学很懒，什么介绍也没留下~~,,2,,2,1,5,127,18,5399
1034351291,,,1,5,0,0,0,59,0,4385
11777384,,,1,5,0,0,0,36,0,950
1136076975,,,1,5,0,0,0,44,0,2910
1018435567,,1001380001,,,0,1,7,454,0,13134
1138183376,,,1,5,0,0,2,17,0,457
1139130013,,,1,5,0,0,0,12,0,314
2081336,,,2,,0,0,5,145,7,1009
1136074955,,,1,5,0,0,0,34,0,1559
1017515588,只有不懈地跋涉，才能从沙漠走向绿洲，是我坚定的信念。,,2,,0,0,0,33,14,467
11310895,,,1,5,0,0,0,0,0,332
1136708941,"内向  为人憨厚 
比较喜欢读书",,2,,5,0,0,32,0,2361
1034349151,,,1,5,0,0,0,12,0,410
1034314235,,,1,5,0,0,0,21,0,492
1136547166,,,1,,0,0,3,74,3,1639
1138096259,,,1,5,0,0,0,15,0,328
1018965585,,,2,,0,1,0,214,1,5297
1136408186,我只是向往更高的世界，但我知道我骨子里还是一个屌丝，难道仅仅就这样了？,,1,0,0,1,0,0,0,1192
1027184505,1983年9月参加工作,,2,,0,0,1,169,50,4570
5844981,,,1,3,0,0,0,6,0,247
1028081536,做自己喜欢的事情就好,,1,5,7,2,27,76,16,4518
1034339884,,,1,5,0,0,9,49,0,2934
1027913681,,,1,5,0,0,7,43,0,137
1026358935,<p>福建农林大学2016级木材科学与工程1班</p>,1001251001,,,12,13,46,1944,166,8295
1138003700,,,,,0,0,0,0,0,0
1034340822,,,2,,0,0,0,31,1,4808
1026558652,"勿乘喜轻诺；
勿因醉生嗔；
勿乘快多事；
勿因倦鲜终。",,2,0,3,1,21,157,12,9060
11461839,上学时不爱学习，上班后越来越喜欢学习了。,,2,,0,0,7,26,8,2768
1034332910,,,1,5,0,0,1,10,0,809
1024914817,,,1,5,1,1,8,88,1,2777
1021370653,静心进取,,2,4,0,0,9,70,0,7585
1033636752,,,1,3,0,0,0,23,0,5453
1017454480,人生最大的快乐，莫过于在最艰难的时候改造国运。,,2,0,0,2,17,593,37,65203
1019472487,福万家家政 婚介房产中介月嫂保姆,,2,,280,30,108,1348,68,113775
1021443338,崇文励学，尚武致远。,,1,5,0,1,1,20,1,1199
1020954876,,,2,0,0,0,7,49,0,15774
1027998378,,,3,,0,0,0,43,0,3828
1018841373,道不远人，人之为道而远人...,,2,3,33,49,235,1308,439,36510
11901481,因为有差距，所以一直在努力！,,2,,0,0,9,172,21,3888
1029253832,,,1,0,0,0,16,279,0,8111
1770517,<p>&nbsp; &nbsp; &nbsp;刘向尧。男，贵州理工学院航空航天工程学院 飞行器制造工程专业专任教师。工学博士，讲师。参与国家自然科学基金、贵州省自然科学基金等基金项目多项。发表（录用）科研论文 30 余篇，其中 SCI/EI 论文 5 篇，北大核心7 篇；授权专利 6 项，其中发明专利 2 项。现主要研究方向是激光熔覆技术在航空航天零部件制造中的应用。参与教育部、贵州省的教改项目多项，主持校级教改项目 2 项。发表（录用）教改论文 8 篇，指导学生发表学术论文 3 篇。全国高等学校航空航天类专业毕业设计大赛优秀指导教师。中国-东盟高校创新创业联盟无人机编队飞行创意编程大赛三等奖。</p><p>&nbsp; &nbsp; &nbsp;</p>,90001,,,23,23,89,863,90,4460
1033197405,,,2,,0,0,0,4,0,119
1386141780,我是一名高中英语教师，工作20多年。我总是认为学无止境。通过慕课，我又能上大学，又可以学到许多增长我见识的课程。真好！！,,2,0,0,1,0,0,0,222
1385488994,1981年9月至今　　江苏省盐城市大丰区洋心洼中学　教师,,2,,0,0,3,73,36,8242
1144297272,,,1,0,0,1,0,0,0,2913
9525022,,,2,,0,1,0,50,13,1794
1387384649,,,,,0,0,1,1,0,187
1032497654,宇宙万物,,1,1,1,0,0,5,0,1885
1138531824,,,1,0,0,1,0,0,0,685
1023264217,,,1,5,7,0,0,1,0,5121
1386891609,用最少的时间做最多的事，用最多的时间做最有意义的事。,,1,5,10,0,0,31,1,3203
1033081154,,,2,0,0,0,0,0,0,10360
1035736710,含弘光大 继往开来～WeChat   yangxi186,,2,0,533,26,2,182,3,11657
1386757539,,,2,,0,0,0,2,6,317
1136570395,,,2,,0,0,0,1,0,4735
1026543413,,,2,,0,0,10,121,2,4374
1384546950,,,2,0,0,0,0,5,0,2179
1386835756,,,2,,0,0,0,2,0,625
1150279528,苟日新，日日新，又日新,,1,0,1,0,2,5,7,5531
1148354768,,,1,5,0,0,0,0,0,3980
1149540840,,,1,,0,0,0,0,0,320
1386587819,师范学校毕业，从教二十多年，参与学习课程改革和课题研究，取得多项成果，注重教师教学心理的研究。,,2,,0,0,1,37,3,956
1386607780,,,2,5,0,0,2,53,0,3422
1135116297,,,1,5,3,0,1,6,0,3834
1151637671,,,2,0,0,0,1,107,4,11763
1151735785,,,2,,0,0,0,4,0,1784
1384597127,,,2,4,2,0,3,286,0,10521
1384816422,,,3,0,0,0,0,0,0,6788
1718149,爱数学、爱科学、爱生活,,3,6,17,53,191,428,78,22333
1145420301,,,1,5,0,0,0,30,0,2239
5553103,,,1,0,0,0,1,9,0,1105
1385277638,,,1,5,4,0,0,19,0,889
1033755113,学无止境！,,2,0,2,0,0,24,0,8783
1145417319,,,1,4,0,0,0,20,0,2328
1384365856,,,1,,0,0,0,0,0,1364
1383889622,,,1,,1,0,4,36,0,384
1383626624,业精于勤荒于嬉，行成于思毁于随！,,2,,0,0,8,127,0,5092
1019653743,我愿意象茶一样，把苦涩留在心里，散发出来的都是清香!,,2,0,3,2,10,197,2,3594
1386667125,,,1,5,0,0,1,12,0,239
1385672979,我是一名爱好广泛的女人，喜欢养生，心理学，运动等,,2,0,0,0,2,13,8,18133
1386444885,,,1,,0,0,0,0,0,1367
1018851297,已经毕业好几年了，想多学点知识,,3,0,2,0,10,9,0,17279
1145420372,,,1,5,0,0,6,39,0,2101
1387313427,,,2,,0,0,4,24,1,848
1385933991,,,3,,1,0,0,7,0,1523
1383499873,,,1,5,1,0,0,0,0,2133
1147166551,,,1,5,0,0,0,17,0,2482
1388565202,,,2,,0,0,0,0,0,527
1145418970,,,1,5,0,0,0,4,0,1796
1140573562,,,1,,0,0,2,22,0,834
590443,野马也，尘埃也，生物之以息相吹也。,,3,0,14,7,10,96,4,6427
1387407116,请保持满心澎湃却不动声色。,,1,5,0,0,4,37,1,4873
1026026658,,,2,0,0,0,9,86,46,4893
1033259084,,,1,0,2,0,0,1,0,3678
1027736521,,,1,5,0,0,1,6,0,24120
1388235451,读书点亮生活,,1,0,0,0,0,8,0,392
1385309767,,,2,,1,1,0,3,0,474
1147696421,,,1,0,0,0,24,190,1,12996
1145415686,,,1,5,0,0,0,5,1,1814
1385063648,,,2,,0,0,1,12,0,1302
1385852303,,,3,,2,0,0,6,1,636
1385925403,,,2,,0,0,0,0,0,496
1385704008,丰富自己让自己变得强大,,2,5,0,0,9,91,1,2129
1142938084,,,1,0,0,0,0,0,0,1357
1388233590,,,3,,0,0,0,3,0,544
1385667871,,,1,0,0,0,0,14,0,1695
1139612038,,,2,0,0,0,0,7,0,924
1027377178,,,1,0,1,2,13,298,8,11675
1027899444,,,1,5,0,0,2,8,1,585
1385573337,,,1,5,0,0,0,0,0,303
1149826311,,,2,,0,0,0,8,0,1480
1386723883,,,1,5,0,0,0,0,0,1304
1387664088,,,2,5,0,0,1,46,2,3163
1145301229,,,1,5,0,0,0,9,0,1751
1029556307,,,1,4,0,0,0,16,3,254
1144401215,,,1,5,0,0,0,12,0,2294
1140303738,,,1,5,0,0,1,9,1,1440
1138034751,,,1,5,0,0,0,6,0,305
998203,,,1,6,0,0,0,0,0,1034
1388269974,,,1,,0,0,0,0,0,738
1024067310,,,2,,0,0,0,3,0,1954
1018918066,,,,,0,0,0,8,0,23
1384813821,,,,,0,0,0,0,0,1
1145421369,,,1,5,0,0,1,31,0,2265
1147187721,,,1,5,0,0,0,10,0,1564
1016618335,,,3,,0,0,0,2,0,463
1388405374,,,,,1,0,2,1,0,214
1388161363,,,2,,0,0,0,51,0,2783
1384928692,,,2,6,0,0,0,0,0,1922
1386535574,,,1,4,0,0,0,4,0,603
1384874508,,,,,0,0,0,0,0,148
1142211226,,,2,,0,0,0,0,0,2464
1387251589,,,1,5,0,0,0,71,0,12207
1465631976,,,1,4,0,0,0,15,0,30
1413397756,喜欢学习新知识,,2,0,0,0,0,60,1,6880
1441849588,,,1,0,0,0,0,2,0,234
1142376755,,,1,0,0,0,1,18,0,7881
1446735578,,,1,,0,0,0,50,0,2602
1449337204,,1444548385,,,0,0,1,0,0,5319
1444404936,,,1,5,0,0,0,0,0,210
1384462280,电力建设企业职工,,2,0,0,0,1,269,0,34188
1403925554,sp2964081350@gmail.com,,1,4,4,0,0,0,0,10311
1387360088,,,1,5,2,0,0,4,0,7185
1143137178,是故学然后知不足,,2,0,2,3,8,54,0,16482
1405224005,,,1,0,0,0,0,0,0,3365
1438601358,,,1,,3,0,6,41,0,2348
1435034108,,,2,0,1,0,3,66,0,5801
1402700330,,,1,5,1,0,1,7,0,604
1435157226,热爱学习，热爱生活，知识改变命运！,,2,0,2,0,1,17,0,18096
1433885933,,,1,0,0,0,1,0,0,602
1402283031,嘿嘿,,1,5,0,0,2,113,1,6180
1431711107,,,1,4,0,0,1,50,0,1342
1404553768,,,2,,1,0,4,100,8,9393
1395559288,,,2,,0,0,0,0,0,650
1014520415,"2020年6月份获奖学金。
书山流连，学海徜徉。
心理学爱好者。
关注哲学，文学，写作，教育，成长，
金融、信息技术，银行，法律、风险、内控。
探索女性、情感，家庭，幸福，健康、中医知识。",,2,0,31,7,0,13,4,71006
1384674420,,,3,5,1,0,4,15,0,546
1396592270,,,2,0,1,0,8,62,0,1421
1398365250,,,1,5,0,0,0,0,0,1817
1395921903,知识海洋，扬帆起航,,2,0,0,0,8,77,1,3005
1388650350,好好学习，天天向上！,,1,0,0,0,15,39,10,1639
1399618310,,,2,,0,0,0,0,0,478
1144084632,,,1,0,0,0,0,0,0,5345
1392392095,,,,,0,0,0,1,0,0
1142610749,,,1,,0,0,0,0,0,75
1138459367,行至水穷处，坐看云起时,,2,5,0,0,0,0,0,6062
1148161419,河南大学新闻与传播学院2018级在读,,1,5,1,0,0,6,0,513
1386685304,,,1,5,0,0,0,7,0,1193
1387539138,,,1,5,0,0,0,1,0,2116
1145501769,,,1,,0,3,0,61,0,22
1150449193,颠沛流离,,1,5,0,0,0,26,0,7390
1139849869,,,1,5,2,0,0,2,0,1153
1143945779,,,2,,0,0,2,36,0,304
1386845999,,,1,5,0,0,0,0,0,3433
1027339633,,,2,,1,0,0,0,0,710
1386034452,,,1,0,3,0,0,0,0,1774
1145490931,,,1,4,0,0,4,25,0,4321
1385787554,,,2,,0,0,1,192,0,12418
1384431842,不改变世界，只要求自己,,2,,0,0,0,2,0,2518
1140939375,,,1,6,2,1,6,214,0,5429
1386769184,,,1,,0,0,0,6,0,317
1145429658,,,1,5,0,0,0,5,0,1786
1386668197,,,2,,0,0,0,15,0,259
1386125281,,,1,5,0,0,4,10,0,883
1384868539,,,1,0,0,0,0,26,5,2570
1142257616,,,2,0,0,2,4,447,56,38288
1145497283,,,1,5,0,0,0,28,0,2376
1384913350,,,3,0,0,0,0,30,0,1098
1388015265,,,,,0,0,1,2,0,408
1385568549,,,1,5,0,0,1,15,0,1168
1136896734,,,2,,0,0,0,4,0,706
1386675725,,,1,5,0,0,0,8,0,1587
1030338042,,,1,4,0,0,0,199,0,4490
1384528992,,,1,,0,0,0,3,0,1004
1387036174,,,1,,0,0,0,0,0,237
1387112553,,,1,,0,0,0,4,3,588
1034521375,,,1,0,0,0,1,29,0,4013
1148951073,,,1,,0,0,0,10,0,286
1384216967,,,2,,0,0,0,2,2,1242
1030137918,,,1,5,0,0,0,43,0,10338
1146219702,Happy day. summer day.sunshine girl!,,1,,0,0,0,284,0,8562
1150858178,,,1,5,0,0,0,9,0,160
1386539768,,,2,4,0,0,0,0,0,899
1145417335,,,1,5,0,0,0,0,0,1784
1140523130,,,1,,3,0,1,21,0,532
1135863550,,,2,5,0,0,7,36,0,3186
1385515454,凡心所向，素履以往,,2,,0,0,2,41,0,2278
1384596928,学习是一辈子的事情,,1,0,0,0,0,68,0,6491
1387038819,,,1,5,0,0,0,7,0,194
1029771351,,,2,0,0,0,0,6,0,1566
1147371418,,,1,0,0,0,0,0,0,1263
1386862293,,,1,5,0,0,0,7,3,306
1384809833,,,2,0,0,0,0,0,0,4802
1386728350,,,1,5,0,0,0,2,0,303
1387514777,,,2,,0,0,6,31,14,1404
1386849135,,,1,5,0,0,1,5,0,317
1140391402,,,1,4,0,0,2,39,2,1376
1386442389,,,,,0,0,0,0,0,244
1149865277,永远不要和禽兽较劲。赢了，你比禽兽还禽兽；输了，你连禽兽都不如,,1,5,6,0,8,359,1,52842
1386677379,,,1,5,0,0,0,6,0,33
1387356188,,,,,0,0,0,0,0,31
1034056728,,,2,0,0,0,1,58,0,4364
1034056728,,,2,0,0,0,1,58,0,4364
1031587801,,,1,5,0,0,3,54,0,1244
1386592652,,,1,,0,0,0,7,0,292
1146203122,,,1,5,0,0,1,22,0,4400
1147120803,2021应届毕业生,,1,5,0,0,0,3,0,1625
1024960290,活到老学到老，爱学习的大姐姐。,,2,0,4,1,13,60,0,3731
1383351994,,,1,5,0,0,4,12,0,1931
1137149440,,1001169001,,,0,0,0,7,0,411
1151765228,,,1,5,0,0,1,55,0,4488
12240466,,,1,7,0,0,18,153,1,8280
1141154318,,,1,0,0,0,0,22,0,1093
1387580572,,,2,0,0,0,0,0,0,8739
1145409973,,,1,5,0,0,10,43,14,1805
1022157761,,,1,5,0,1,2,52,1,3141
1028941096,,,1,5,0,0,0,88,2,4948
1144699104,,,1,,0,0,2,261,0,7151
1386569294,,,2,0,0,0,1,28,2,4138
1145418374,,,1,4,0,0,0,2,0,2442
1386684282,宁波大学18级应用心理学王雨婷,,1,3,0,0,0,11,1,996
1024429502,,,2,,0,0,6,166,39,3311
1146970729,,,2,0,0,0,2,282,0,8875
1014623038,,,2,0,1,0,7,75,0,8538
12381806,,,1,4,0,0,0,11,0,1063
1385578003,"人生若只如初见，何事秋风悲画扇。
等闲变却故人心，却道故人心易变。
骊山语罢清宵半，泪雨霖铃终不怨。
何如薄幸锦衣郎，比翼连枝当日愿。",,1,4,0,0,2,9,0,1029
1144859852,,,1,0,0,0,0,73,0,14895
1386475274,,,1,,0,0,0,0,0,2012
