用户Id,关注数,粉丝数,关注的人,粉丝
1425657624,0,0,[],[]
1402406334,0,0,[],[]
1504158269,0,0,[],[]
1396327779,0,0,[],[]
1016304499,5,0,"[1028147051, 1148444240, 1134981261, 1397938020, 12346682]",[]
1450782856,0,0,[],[]
1151261460,0,0,[],[]
1411964188,0,0,[],[]
1020360527,0,0,[],[]
1148429051,0,0,[],[]
1434805984,0,0,[],[]
1505056828,0,0,[],[]
1500590125,0,0,[],[]
1479871833,0,0,[],[]
1139862627,0,0,[],[]
1494955451,0,0,[],[]
1142595123,0,0,[],[]
1402180670,0,0,[],[]
1388401293,0,0,[],[]
1494812199,0,0,[],[]
1499614911,0,0,[],[]
1396299133,1,3,[1387637374],"[1407366522, 1447107964, 1387637374]"
1034959553,0,0,[],[]
1416307474,0,0,[],[]
1148073083,0,0,[],[]
1461682268,0,0,[],[]
1503770051,0,0,[],[]
1503087149,0,0,[],[]
1502743568,0,0,[],[]
1027695451,0,0,[],[]
1494890825,0,0,[],[]
1410044884,1,0,[1443375806],[]
1448744683,0,0,[],[]
1488328910,0,0,[],[]
1498400453,0,0,[],[]
1498221172,0,0,[],[]
1149463033,1,0,[1493579],[]
1425436309,1,0,[1015132041],[]
1477749179,0,0,[],[]
1461094430,0,2,[],"[1411961112, 1383513404]"
1473095792,0,0,[],[]
1026507956,0,0,[],[]
1146657402,0,0,[],[]
1150092772,0,0,[],[]
1465264885,0,0,[],[]
1455945556,0,0,[],[]
1455426429,1,0,[1443375806],[]
1150183536,1,0,[1404808066],[]
11591027,0,0,[],[]
1441463879,0,0,[],[]
1015682073,0,1,[],[1029858127]
1467764558,1,0,[1566063],[]
1445859377,0,0,[],[]
1467795961,0,0,[],[]
1407818829,1,0,[1443375806],[]
1448527127,0,0,[],[]
1450518157,0,0,[],[]
1023678349,0,0,[],[]
1406798940,0,0,[],[]
1386648336,0,0,[],[]
1402110067,0,0,[],[]
1148284874,0,0,[],[]
1459252205,2,0,"[1015733610, 1443375806]",[]
1392388474,0,0,[],[]
1434767200,0,0,[],[]
1455849691,0,0,[],[]
1444935114,1,1,[1017628023],[1135704816]
1148153729,0,0,[],[]
1046087,1,0,[1657932],[]
1149985475,0,0,[],[]
1386213296,1,0,[1015733528],[]
1385841037,0,0,[],[]
1147048091,1,0,[1384364868],[]
1141372546,0,0,[],[]
1390379084,0,0,[],[]
1149055357,0,0,[],[]
1385716541,0,0,[],[]
1386020952,0,0,[],[]
1032882086,1,0,[1495298],[]
1458887222,0,0,[],[]
1453276770,0,0,[],[]
1511667081,0,0,[],[]
1389458113,0,36,[],"[1421937348, 1488654322, 1449806374, 1421426422, 1421564852, 1421465398, 1470079822, 1422552158, 1421847082, 1421422380, 1421513379, 1406972551, 1420815412, 1421419558, 1421446566, 1450718490, 1411234303, 1396149265, 1422454560, 1421447378, 1422340970, 1422481636, 1422336617, 1421494037, 1501128713, 1422340983, 1421475340, 1384869116, 1418201392, 1422417842, 8587927, 1421466908, 1421440900, 1422078150, 1422080661, 1422070636]"
1448984601,0,0,[],[]
1448013710,0,0,[],[]
1449057798,0,0,[],[]
1398214045,0,0,[],[]
1459271622,0,0,[],[]
1460174656,0,0,[],[]
1453569868,0,0,[],[]
1456084304,0,0,[],[]
1435592414,0,0,[],[]
1445280574,0,0,[],[]
1423190483,0,0,[],[]
1405884665,0,0,[],[]
1035595168,0,0,[],[]
1452101549,0,0,[],[]
1402041175,0,0,[],[]
1451961912,0,0,[],[]
1444493613,0,0,[],[]
7714688,2,0,"[1403951432, 2043033]",[]
1413058698,0,0,[],[]
1460524408,2,1,"[1137132699, 1445533596]",[1445533596]
1429643331,1,0,[1408006002],[]
1461663399,0,0,[],[]
1495505490,0,0,[],[]
1485239458,0,0,[],[]
1483533611,0,0,[],[]
1422423656,0,0,[],[]
1460937040,0,0,[],[]
1455419490,1,0,[1398949314],[]
1500408186,0,0,[],[]
1454160534,0,0,[],[]
1384974063,0,0,[],[]
1462849540,0,0,[],[]
1456763086,0,0,[],[]
1478251478,0,0,[],[]
1468389922,0,0,[],[]
1388415404,0,0,[],[]
1410847719,0,0,[],[]
1410478627,0,0,[],[]
1411735743,0,0,[],[]
1410827585,0,0,[],[]
1410924896,1,0,[1413555386],[]
1410829339,0,0,[],[]
1412800009,0,0,[],[]
1410833623,0,0,[],[]
1383733052,0,0,[],[]
1411718829,0,0,[],[]
1410809683,0,0,[],[]
1399850668,0,0,[],[]
1396355881,0,0,[],[]
1401958406,1,0,[1137276912],[]
1411050134,0,0,[],[]
1411256794,0,0,[],[]
1398255499,0,0,[],[]
1410831336,0,0,[],[]
1410817655,0,0,[],[]
1399823929,0,0,[],[]
1148084243,0,1,[],[1387603969]
1383841844,25,0,"[1385707416, 1410207119, 1414298122, 1386860014, 5933395, 1390719983, 1413467700, 1493336, 1151458351, 1444111811, 1017628023, 1135747558, 1151253130, 1024848640, 1407335033, 1414428754, 1412404939, 1403954888, 1402867383, 1391013700, 1414680253, 1399404895, 1387344653, 1390305507, 1398362342]",[]
1464941997,0,0,[],[]
1408529458,0,0,[],[]
1410815896,0,0,[],[]
1412077437,0,0,[],[]
1395890515,0,0,[],[]
1447734004,0,0,[],[]
1461888678,0,0,[],[]
1445643159,0,0,[],[]
8457773,0,0,[],[]
1445267607,0,0,[],[]
1447880647,0,0,[],[]
1437463105,0,0,[],[]
1449903613,0,0,[],[]
1449906411,0,0,[],[]
1446306385,0,0,[],[]
1403312227,0,0,[],[]
1415060155,0,0,[],[]
1410812911,0,0,[],[]
1402955902,0,0,[],[]
1410829716,0,0,[],[]
1422456799,0,0,[],[]
1411660625,0,0,[],[]
1410848695,0,0,[],[]
1034786868,0,0,[],[]
1442181362,0,0,[],[]
6291726,0,0,[],[]
1447359362,0,0,[],[]
1034286373,0,0,[],[]
1446665858,0,0,[],[]
1447000878,0,0,[],[]
1383895724,0,0,[],[]
1019651900,1,0,[1144548437],[]
1430982609,0,0,[],[]
1409222298,0,0,[],[]
1141729368,0,0,[],[]
1437507135,0,0,[],[]
1446164630,0,0,[],[]
1445256833,0,0,[],[]
9614391,0,0,[],[]
1411511004,0,0,[],[]
1385163881,0,0,[],[]
1422800431,0,0,[],[]
1389772333,0,0,[],[]
1392215408,0,0,[],[]
1398882434,0,0,[],[]
1385604002,0,0,[],[]
1386533857,0,0,[],[]
1386661842,0,0,[],[]
1426060329,0,0,[],[]
1386553781,0,0,[],[]
1386197374,1,0,[1450400954],[]
1426100730,0,0,[],[]
1150879968,0,0,[],[]
1398868140,0,0,[],[]
1434053352,0,0,[],[]
1426054542,0,0,[],[]
1426065160,0,0,[],[]
1426025265,0,0,[],[]
1399418668,0,0,[],[]
1426030605,0,0,[],[]
1428627876,0,0,[],[]
1421398561,0,0,[],[]
1426040795,0,0,[],[]
1385348008,0,0,[],[]
1413885950,0,0,[],[]
1390048072,0,0,[],[]
1426078852,0,0,[],[]
1034341080,0,0,[],[]
1410170784,0,0,[],[]
1146983188,0,0,[],[]
1399432205,0,0,[],[]
1386304388,1,0,[1135252524],[]
1386635445,1,0,[1384357689],[]
1147769269,0,0,[],[]
1383777185,0,0,[],[]
1386094217,0,0,[],[]
1386318227,0,0,[],[]
1403368409,0,0,[],[]
1386147874,0,0,[],[]
1403372853,0,0,[],[]
8657566,1,0,[1137000230],[]
1386290470,0,0,[],[]
1386200136,0,0,[],[]
1150756273,0,0,[],[]
1386151931,0,0,[],[]
1386269511,0,0,[],[]
1150118403,1,0,[1137000230],[]
1385277447,0,0,[],[]
1385996982,0,0,[],[]
1386291467,0,0,[],[]
1386295724,0,0,[],[]
1386567463,0,0,[],[]
1398532254,0,0,[],[]
1147082159,0,0,[],[]
1386092119,0,0,[],[]
1385804294,0,0,[],[]
1385573930,0,0,[],[]
1386403040,0,0,[],[]
1386338810,0,0,[],[]
1148514034,0,0,[],[]
1386237917,0,0,[],[]
1031570245,0,0,[],[]
1385472016,0,0,[],[]
1386289666,0,0,[],[]
1149720737,0,0,[],[]
1149767569,0,0,[],[]
1142788146,0,0,[],[]
1385760224,0,0,[],[]
1385843047,0,0,[],[]
1386365231,0,0,[],[]
1150145014,0,0,[],[]
1150542304,0,0,[],[]
1148510603,0,0,[],[]
1386290703,0,0,[],[]
1386224797,0,0,[],[]
1147849326,0,0,[],[]
1386201091,0,0,[],[]
1385719968,0,0,[],[]
1150117493,0,0,[],[]
1386550633,0,0,[],[]
1386318252,0,0,[],[]
1385842531,0,0,[],[]
1148177299,0,0,[],[]
1386151848,0,0,[],[]
1398370388,0,0,[],[]
1149053796,0,0,[],[]
1386649826,0,0,[],[]
1143957525,3,0,"[1495283, 1409317257, 1151022708]",[]
1149748001,0,0,[],[]
1384303127,0,0,[],[]
1150701757,0,0,[],[]
1148431609,0,0,[],[]
1386274806,0,0,[],[]
1386345715,0,0,[],[]
1386317982,0,0,[],[]
1385841560,0,0,[],[]
1385968656,0,0,[],[]
1149982533,0,0,[],[]
1386221544,0,0,[],[]
1386225590,0,0,[],[]
1385847276,0,0,[],[]
1146787945,0,0,[],[]
1398371932,0,0,[],[]
1149059265,2,0,"[1140447369, 1384385805]",[]
1386026038,0,0,[],[]
1385839790,0,0,[],[]
1386189881,0,0,[],[]
1149524179,0,0,[],[]
1386942606,0,0,[],[]
1386191792,0,0,[],[]
1386199037,0,0,[],[]
1386360504,0,0,[],[]
1398839518,0,0,[],[]
1386529218,0,0,[],[]
1148059487,0,0,[],[]
1386318098,0,0,[],[]
1148866969,0,0,[],[]
1386019608,0,0,[],[]
1386037942,0,0,[],[]
1398372824,0,0,[],[]
1386562345,0,0,[],[]
1385866107,0,0,[],[]
1386359454,0,0,[],[]
1385848909,0,0,[],[]
1150443981,0,0,[],[]
1148602404,0,0,[],[]
1386025117,0,0,[],[]
1149055393,0,0,[],[]
1398533277,0,0,[],[]
1385989244,0,0,[],[]
1385847970,1,1,[1385845542],[1385845542]
1383450779,1,0,[1138382679],[]
1385902697,0,0,[],[]
1383456256,0,0,[],[]
1385847880,0,0,[],[]
1150401893,0,0,[],[]
1386190068,0,0,[],[]
1398876998,0,0,[],[]
1147804196,0,0,[],[]
1147559752,0,0,[],[]
1386051881,2,0,"[1403954888, 1136090920]",[]
1399297583,0,0,[],[]
1148057914,0,0,[],[]
1385842762,0,0,[],[]
1385846035,2,0,"[1138382679, 1144499541]",[]
1147135486,1,0,[1135921341],[]
1386473622,0,0,[],[]
1386410937,0,0,[],[]
1386726249,0,0,[],[]
1386723671,0,0,[],[]
1149132560,1,0,[5850197],[]
1148195393,1,5,[5850197],"[1031619645, 1402219599, 1149132045, 1422516564, 6965071]"
1018714596,0,1,[],[1144572353]
1017856239,65,2,"[1444113809, 1467109873, 1397245007, 1015132041, 1397532357, 1404245112, 12530803, 1022963316, 3905206, 1399547301, 1145828383, 1151459448, 1143242494, 1387230069, 1034962474, 1389095446, 1019768360, 1396839589, 1447040810, 1014683092, 1567079, 1398099492, 1446739850, 1443178801, 1018749198, 1392712820, 9626021, 1151448159, 1150721640, 1144869251, 1014205552, 1493781, 1495838, 1411625705, 5850197, 1142345691, 6537518, 1138188357, 1142344835, 1449653809, 1146855052, 1036047704, 1136361377, 2044293, 1139273659, 1397286869, 1136363163, 1399650892, 1560054, 1035940443, 1136158930, 1150796858, 1149801319, 1032531834, 1431772641, 1384376765, 1446673860, 1408308303, 2513241, 4649337, 1650377, 1144493989, 1493221, 1449604802, 1397308518]","[1414866532, 1442939494]"
1150000948,0,0,[],[]
1149115404,1,0,[5850197],[]
1035720499,1,0,[5850197],[]
1021562461,4,0,"[1446466815, 1150380533, 1493738, 1019542320]",[]
1142905402,2,0,"[1145828383, 1137327334]",[]
1148929445,1,0,[11640329],[]
1148859212,0,0,[],[]
1483289832,1,0,[5850197],[]
1406356399,0,0,[],[]
1460394861,7,4,"[1460247003, 1483304798, 1142602931, 1403593522, 1399409026, 5850197, 1452345359]","[1460247003, 1403593522, 1452345359, 1483304798]"
1148715967,0,0,[],[]
1458178815,0,0,[],[]
1029889068,0,0,[],[]
1461840604,0,0,[],[]
1430598778,0,0,[],[]
1401151636,1,0,[4462001],[]
1443421581,0,0,[],[]
5447730,0,0,[],[]
1447062373,0,0,[],[]
6628754,1,0,[3177530],[]
1461824915,0,0,[],[]
4507801,0,0,[],[]
1444551073,2,0,"[4462001, 318013]",[]
1148849777,1,0,[1493747],[]
1136055352,0,0,[],[]
1447454205,0,0,[],[]
1389436886,1,0,[1495544],[]
1407448621,1,0,[1389265190],[]
1143962261,0,0,[],[]
993622,0,0,[],[]
1416855567,0,0,[],[]
1386743912,0,0,[],[]
1392707366,0,0,[],[]
1448462718,0,0,[],[]
1398851719,0,0,[],[]
1398684576,0,0,[],[]
1035562610,0,0,[],[]
1419986304,0,0,[],[]
1432151238,0,0,[],[]
1436043803,0,0,[],[]
1411544446,0,0,[],[]
1444046707,0,0,[],[]
1398453145,0,0,[],[]
1397223143,1,0,[1383277495],[]
10842301,0,0,[],[]
1401585497,0,0,[],[]
1136709028,0,0,[],[]
1413445513,0,0,[],[]
2635229,0,0,[],[]
1444210013,0,0,[],[]
1414441709,0,0,[],[]
1427976389,0,0,[],[]
1425970178,1,0,[5850197],[]
1423102098,0,0,[],[]
1387014066,2,0,"[5850197, 1493747]",[]
1145628272,2,0,"[1151643076, 1493336]",[]
1435021088,0,0,[],[]
1435105348,0,0,[],[]
1386002617,0,0,[],[]
1410542585,0,0,[],[]
1387025527,0,0,[],[]
1414090503,0,0,[],[]
1418092791,0,0,[],[]
1386862275,0,1,[],[1385167899]
1026453027,1,0,[1015733610],[]
1423516585,0,0,[],[]
1392339231,0,0,[],[]
1397008820,0,0,[],[]
1145713974,29,12,"[1403188707, 5775066, 1139720685, 1030551593, 1015656193, 1018313275, 2073551, 1409797, 1017258736, 1657932, 5136021, 1151176774, 1030965295, 6610052, 1019616999, 1015835247, 1027226014, 2590410, 540647, 2402453, 1035686153, 1391530949, 1029047138, 1151221355, 12305804, 3382794, 1767712, 1018878977, 1018609291]","[1403188707, 1139720685, 1391530949, 1029047138, 1151221355, 1030551593, 1018313275, 5136021, 1151176774, 1030965295, 2590410, 1018609291]"
1139558445,0,1,[],[1021499554]
1139043300,0,0,[],[]
1443639972,0,0,[],[]
1439008637,0,0,[],[]
1383880565,0,0,[],[]
1147801674,0,1,[],[1146823773]
1448973464,5,0,"[1017628023, 1406863554, 1142350045, 1408267717, 1029283703]",[]
1434816982,0,0,[],[]
7750025,0,6,[],"[1424990863, 1463373544, 1425119888, 1473279674, 1034795161, 1409309716]"
1136735872,0,0,[],[]
1036024494,1,0,[5850197],[]
1443053963,0,0,[],[]
1409382602,0,0,[],[]
1396405623,2,0,"[1015733610, 1141918996]",[]
1399706548,0,0,[],[]
1447279086,0,0,[],[]
1437038442,0,0,[],[]
1398705659,0,0,[],[]
1435993581,0,0,[],[]
1417018649,1,0,[1412869437],[]
1414475466,0,0,[],[]
1423968523,0,0,[],[]
1143659561,11,2,"[1387897851, 1388406982, 1149937920, 1387963904, 1014969444, 1135163365, 1019689114, 1409301758, 1390968470, 1137842572, 11376066]","[1135163365, 8942377]"
1433290549,0,0,[],[]
1402542163,0,0,[],[]
1015769596,0,0,[],[]
1416573554,0,0,[],[]
1384242875,0,0,[],[]
1427993349,0,0,[],[]
1148284372,0,0,[],[]
1392444247,1,0,[5850197],[]
1420132957,0,0,[],[]
1420442105,0,0,[],[]
1417642872,0,0,[],[]
1411202923,0,0,[],[]
1406675560,0,0,[],[]
1416742933,0,0,[],[]
1413871462,0,0,[],[]
1410442102,0,0,[],[]
1396838030,0,0,[],[]
1396425124,2,0,"[1035943239, 2096454]",[]
1409231033,0,0,[],[]
1151367377,0,0,[],[]
1140336026,0,0,[],[]
1408521568,0,0,[],[]
1396342113,2,0,"[1015733610, 1143759801]",[]
1383984363,0,0,[],[]
5183961,0,0,[],[]
1146399476,0,1,[],[1444879260]
1399337322,0,0,[],[]
1399126219,0,0,[],[]
1033849670,0,0,[],[]
1440038946,0,0,[],[]
1423591245,0,0,[],[]
1034499336,0,0,[],[]
1384336967,0,0,[],[]
1505050375,0,0,[],[]
1389268763,0,0,[],[]
1501024033,0,0,[],[]
1464705484,1,0,[1444343805],[]
1395625872,0,0,[],[]
1512984062,0,0,[],[]
1383727572,0,0,[],[]
1442389517,0,0,[],[]
1029367708,0,0,[],[]
1449044394,0,0,[],[]
1471207063,0,0,[],[]
1033958288,0,0,[],[]
1511780658,0,0,[],[]
1489908649,0,0,[],[]
1034582439,0,0,[],[]
1384984183,0,0,[],[]
1471447259,0,0,[],[]
1147529787,0,0,[],[]
1035157637,0,0,[],[]
1446125768,0,0,[],[]
1441205592,0,0,[],[]
1441727383,1,0,[5850197],[]
1144358738,0,0,[],[]
1415546186,0,0,[],[]
1387119721,0,0,[],[]
1413351660,0,0,[],[]
1135862836,1,0,[2439003],[]
1433842186,0,0,[],[]
1404411879,0,0,[],[]
1149112798,1,0,[5850197],[]
1135121270,6,0,"[1560054, 318013, 1015101381, 1151608129, 1149897340, 1151637867]",[]
1449489092,0,0,[],[]
1473498930,0,0,[],[]
1510861614,0,0,[],[]
1395679855,0,0,[],[]
1460500652,0,0,[],[]
1405499855,0,0,[],[]
1442610417,0,0,[],[]
1514496349,0,0,[],[]
1147274156,0,0,[],[]
1418992819,0,0,[],[]
1456864123,0,0,[],[]
1446942311,0,0,[],[]
1383381272,0,0,[],[]
1404373631,0,0,[],[]
1406626122,0,0,[],[]
1404379302,0,0,[],[]
1139669990,0,0,[],[]
1408110547,0,0,[],[]
1399514480,0,0,[],[]
1406303226,0,0,[],[]
1405261583,0,0,[],[]
1399022104,0,0,[],[]
1146404348,0,0,[],[]
1146929508,0,0,[],[]
1401875961,0,0,[],[]
1383321212,0,0,[],[]
1398485715,0,0,[],[]
1401162216,0,0,[],[]
1383873798,0,0,[],[]
1396882020,0,0,[],[]
1390595394,9,0,"[1017628023, 1427603044, 1144049397, 1015132041, 1397314464, 1384559583, 1397257219, 1147638572, 5850197]",[]
5271284,0,0,[],[]
1146397078,0,0,[],[]
1390705644,0,0,[],[]
9271211,37,0,"[1987679, 1148073514, 1401678159, 1024123599, 1021908320, 1397795994, 5850197, 1493638, 1383289826, 1390329930, 1019033192, 1398291533, 1752268, 1493697, 1017821491, 1494351, 1407335033, 1397308116, 1036090014, 1015733610, 2535236, 1560052, 1148444240, 1566066, 1494192, 1147923334, 1404874312, 1017191191, 1019126019, 1142305321, 1494023, 1017189476, 1139213087, 6537518, 1137827468, 1028296679, 1567081]",[]
1151822655,0,0,[],[]
1020927469,0,1,[],[8426910]
1386136958,0,0,[],[]
1146851885,0,0,[],[]
1148642033,0,0,[],[]
1386135182,0,0,[],[]
1014870373,0,0,[],[]
1386215903,0,0,[],[]
1019882348,1,0,[1026390941],[]
1387749699,1,0,[1029596723],[]
1385719132,0,0,[],[]
1383380865,0,0,[],[]
1385238634,0,0,[],[]
1386133878,0,0,[],[]
1386611756,9,0,"[1390630626, 1145078851, 1141654680, 1015132041, 12420177, 5850197, 1137827468, 1143090060, 1560057]",[]
1388743595,3,0,"[1015733610, 11646125, 1144049397]",[]
1385448338,0,0,[],[]
1386137889,0,0,[],[]
1388169453,0,0,[],[]
1149150074,1,0,[5850197],[]
1149126134,1,0,[5850197],[]
1149112640,1,0,[5850197],[]
1150478634,0,0,[],[]
1029715215,7,1,"[1145078851, 1024394971, 1397239518, 1150287557, 2827191, 1028296679, 1493801]",[1404675527]
1388475543,0,0,[],[]
1149127559,1,0,[5850197],[]
1149126093,1,0,[5850197],[]
1386228347,0,0,[],[]
1387265505,2,0,"[5850197, 2675338]",[]
1386364146,0,0,[],[]
1035941230,2,0,"[1028296679, 2675338]",[]
1386134171,0,0,[],[]
1136417984,0,0,[],[]
1383904916,0,0,[],[]
1145688092,0,0,[],[]
1387938985,1,0,[1144049397],[]
1146903271,0,0,[],[]
1386132642,0,0,[],[]
1384536245,1,0,[1035943239],[]
1383967839,1,1,[1024122623],[1023872501]
1387129387,0,0,[],[]
1149948880,0,0,[],[]
1386135289,0,0,[],[]
1136444605,0,0,[],[]
1146275790,0,0,[],[]
1136071464,0,0,[],[]
679591,0,0,[],[]
1149914622,0,0,[],[]
1029271930,0,0,[],[]
1383499822,0,0,[],[]
5644022,2,0,"[1384637327, 1027377178]",[]
1150531415,1,0,[1018457478],[]
1139630583,1,0,[1028296679],[]
1385471795,0,0,[],[]
1141646212,0,0,[],[]
1383480206,0,0,[],[]
1027258465,0,0,[],[]
1384996003,18,0,"[1495574, 1034202342, 1018400117, 1496478, 1015132041, 1028296679, 1036087728, 1149782234, 1141654680, 1143787160, 1135012592, 1149983709, 1493760, 12372011, 1142682636, 1136361377, 1384318654, 2513241]",[]
5251365,0,0,[],[]
1025059045,0,0,[],[]
1022225235,0,2,[],"[1022694232, 1020262872]"
1385531816,0,0,[],[]
1137806428,0,0,[],[]
1150415039,0,0,[],[]
1021335908,3,2,"[5850197, 1016322777, 1148075592]","[1142461193, 1028293033]"
1018609291,11,6,"[5775066, 1139720685, 1015835247, 1027226014, 1657932, 1022932481, 1767712, 1028816697, 1145713974, 438219, 1142305321]","[1022932481, 1388222359, 1139720685, 1145713974, 1139376252, 1144025261]"
1149649203,0,0,[],[]
1023686785,0,0,[],[]
8332059,0,0,[],[]
1036111787,130,29,"[1408658934, 1022863285, 1496724, 1406621141, 1145078851, 1148630769, 1384324491, 1028385858, 1145610501, 1387408099, 1032549727, 1139376252, 1389864962, 1384754708, 1389095446, 1388373535, 1387645034, 1395979287, 1140391133, 1150847668, 1398165944, 10536526, 1147329619, 1147338834, 1144697807, 1035514702, 1035264258, 1147632735, 11855177, 1033594085, 1385300243, 2049626, 1035543356, 1144049397, 1496721, 1140881034, 5850197, 1150335390, 1139077739, 1145988446, 1028400284, 1148898154, 1035065440, 1387038655, 1150290307, 1149866973, 1144791144, 1143212083, 1028992329, 1017548482, 1390014076, 1035594524, 1150843828, 1028401406, 1150646625, 1142527852, 1384093513, 9845409, 1149937469, 11640329, 6015003, 1015165186, 1494870, 1020297297, 1136748675, 12612866, 1023761990, 1144327089, 1144817147, 1144321907, 1021913825, 1016896144, 1137600734, 1028617692, 799898, 1016054935, 1147963888, 8373282, 1027808029, 1145918637, 8942377, 1027783719, 1028287459, 1033919440, 1036072755, 1141840699, 1025812498, 1024584233, 1142572897, 1493803, 1135066594, 11621112, 1023395060, 4539534, 1026091621, 1020557915, 12399853, 1136691409, 1135979488, 1019062246, 1027459361, 1135870248, 1250063, 1033642306, 3281389, 1022441233, 1015733610, 1136357723, 1034707149, 2675338, 1019543334, 1004331, 1495546, 1021467916, 1493798, 1567079, 1016503265, 12070095, 1014992068, 1021050597, 1135525325, 1035803033, 12828950, 4013147, 1136548982, 3749505, 2614190, 4085378, 573188, 1020716075]","[6015003, 1385300243, 1136748675, 1035543356, 2049626, 1135066594, 573188, 1026091621, 1387408099, 1035065440, 1150290307, 1144791144, 1139376252, 799898, 1019062246, 1388373535, 8942377, 1135525325, 1035803033, 1035594524, 1390014076, 4013147, 1398165944, 1028401406, 1035264258, 1035514702, 9845409, 11855177, 1033594085]"
1149971088,0,0,[],[]
1149891946,0,0,[],[]
1145620142,0,0,[],[]
1026760862,3,0,"[318013, 1024211610, 1135204086]",[]
1030323639,0,0,[],[]
1148860182,0,1,[],[1314286]
1029880067,0,1,[],[1385737782]
1144084244,0,1,[],[1396827940]
1147422510,0,0,[],[]
1149772937,0,0,[],[]
1149899974,0,0,[],[]
1729198,9,1,"[1493830, 1028909746, 1019772733, 12827125, 1136679753, 1017565565, 1135213431, 1019879524, 1136787262]",[1137026369]
1027114093,0,0,[],[]
1142959676,0,0,[],[]
1028764025,0,0,[],[]
6096180,0,0,[],[]
1149203476,0,0,[],[]
1149131078,1,0,[5850197],[]
1521434517,0,0,[],[]
1460469849,0,0,[],[]
1488058785,0,0,[],[]
1384973597,0,0,[],[]
1410442350,0,0,[],[]
1487305147,1,0,[5850197],[]
1412180769,0,0,[],[]
1453192027,0,0,[],[]
1423658101,1,0,[1419005768],[]
1475598061,0,0,[],[]
1409289585,0,22,[],"[1385626742, 1449182978, 1409546790, 1466311681, 1481836155, 1443320173, 1447423529, 1402962867, 1414622428, 1447518186, 1455817737, 1482673680, 1407704232, 1474510391, 1510871099, 1148120923, 1418991692, 1425916517, 1441399314, 1449544602, 1483529840, 1390363681]"
1475244586,0,0,[],[]
1425321511,0,0,[],[]
1025696828,0,0,[],[]
1444059112,0,0,[],[]
1434530890,0,0,[],[]
1471051243,0,0,[],[]
1445976416,0,0,[],[]
1443741452,0,0,[],[]
1464856496,0,0,[],[]
1461323045,0,0,[],[]
1450195628,0,0,[],[]
1423139282,0,0,[],[]
1398458173,0,0,[],[]
1444206372,0,0,[],[]
1019930206,1,0,[1493747],[]
1409407165,0,0,[],[]
1409947680,0,0,[],[]
1018647107,0,0,[],[]
1407243319,0,0,[],[]
1426319347,0,0,[],[]
1417660909,0,0,[],[]
1145656454,0,0,[],[]
1410212353,0,0,[],[]
1403621261,0,0,[],[]
1408044016,0,0,[],[]
1405717688,0,0,[],[]
1396415215,0,0,[],[]
1395786206,0,0,[],[]
1386373878,0,0,[],[]
1386224161,0,0,[],[]
1140402735,0,0,[],[]
1386259985,0,0,[],[]
1384609831,0,0,[],[]
1386971243,0,0,[],[]
1386221334,0,0,[],[]
1143954761,0,3,[],"[1405213559, 1151708927, 1385009299]"
1150447354,0,0,[],[]
1033046580,0,0,[],[]
7739257,0,0,[],[]
1151485407,0,0,[],[]
1019462198,0,0,[],[]
1149081618,0,0,[],[]
1144892331,0,0,[],[]
1144586205,0,0,[],[]
1034935309,0,0,[],[]
1148791936,0,0,[],[]
1146010360,0,0,[],[]
1017258736,5,80,"[3192536, 1034961530, 1138747186, 2439003, 11891282]","[1386399137, 1016222934, 1383809086, 1351506, 1410569947, 1151631661, 1445977954, 5930391, 1031161657, 1148209407, 1396173496, 1150905802, 1036007318, 1387611948, 1145853653, 1396332903, 2228732, 1143965646, 12269535, 1035693852, 1035088154, 1144767568, 1146353918, 1136110851, 4946110, 1396169090, 1433063060, 1140534085, 1028852269, 1392432065, 1142605914, 1144658488, 1136748675, 1035474492, 1034808552, 1144605872, 1388745098, 1144465785, 1145217683, 7355234, 6178825, 1141877208, 1022746221, 1151176774, 8942377, 1388483430, 1034799818, 1027279573, 1025506095, 1020344994, 1035729229, 1389010429, 1147695839, 4947315, 1030467665, 1146859041, 1145692338, 1385794981, 1145713974, 1144306251, 1030021604, 1015165186, 1135131850, 1028521385, 11383463, 7537016, 1032887869, 1138747186, 1030021450, 1143954176, 1409797, 1032502392, 1024421757, 1016710602, 1020618732, 1025951999, 1014769062, 9132113, 1144064591, 799858]"
1146364101,0,0,[],[]
1146343602,0,0,[],[]
1386754005,0,0,[],[]
1425132459,0,0,[],[]
1136754896,0,0,[],[]
1030621844,0,0,[],[]
1386655341,0,0,[],[]
1144692802,0,0,[],[]
1386611536,0,0,[],[]
1137025996,0,0,[],[]
1137516329,0,0,[],[]
1137167735,0,0,[],[]
1137552000,0,1,[],[1150300727]
1137323301,0,0,[],[]
1457127185,0,0,[],[]
1015867161,0,0,[],[]
